nodeID,avgDailyMaxTemp
5810,12.001533429484722
5811,12.016946485219908
5812,11.69983513099103
5813,11.716377573565017
5814,13.916639233423659
5815,13.884703549471768
5816,13.754588812835946
5817,13.720033882078061
5818,13.650077000137204
5819,13.570901918017174
5820,13.663858169366506
5821,13.662273998102865
5822,13.660019669651
5823,13.639257848755387
5824,13.635209201781217
5825,13.69051238130932
5826,13.690896924862193
5827,13.706503087824041
5918,12.05523681640625
5919,12.027168069004027
5920,12.031128150372465
5921,11.69093786980495
5922,11.693553349203315
5923,13.978765992093678
5924,13.913952788045584
5925,13.811326405233588
5926,13.74363373527842
5927,13.687676075076268
5928,13.660346535611744
5929,13.786605519696701
5930,13.742995876911259
5931,13.729530665500105
5932,13.671505187168595
6014,12.04906610220917
6015,11.6785345550411
6016,11.655607373261255
6017,11.632183863111765
6018,14.031162364423768
6019,13.994658320403296
6020,13.878913256747664
6021,13.784587938923481
6022,13.745685104496223
6023,13.740094791759144
6024,13.83910738732204
6025,13.847121664315216
6026,13.78581583007308
6027,13.744753640545301
6028,13.738252813165838
6029,13.708902256547912
6030,13.674942347629012
6118,11.63167555470112
6119,14.117883106893744
6120,14.081034431772784
6121,13.966312250815147
6122,13.866454494886161
6123,13.804356708999508
6124,13.858248521473783
6125,13.805054767072694
6126,13.87815025424169
6127,13.85570299920957
6128,13.816482709459036
6129,13.91813438983003
6130,13.741416016886056
6131,13.719181486397735
6132,13.713151293352615
6133,13.713448855502547
6226,14.23205191241808
6227,14.072097195081474
6228,13.957253062035427
6229,13.912435705011541
6230,13.873117904032558
6231,13.891417660989053
6232,13.896590721508689
6233,13.88402759930319
6234,13.85376142864385
6235,13.815422806858031
6236,13.931306137526331
6237,13.75802290735166
6238,13.649009042534946
6239,13.701260101696677
6240,13.75420393037402
6325,14.399403264699888
6326,14.2282910544025
6327,14.253250713190756
6328,14.145339437752716
6329,14.031373567817624
6330,13.991644488878487
6331,13.925175320018422
6332,13.940662320980357
6333,13.962111142056047
6334,13.949527220292525
6335,13.951584540122797
6336,13.854843935690635
6337,13.93363530970802
6338,13.87463842344678
6339,13.968407496933109
6340,13.640423049611494
6341,13.465386879345603
6342,13.61431627825272
6343,13.674721055779575
6426,14.367202924302786
6427,14.580685678592397
6428,14.403807758299772
6429,14.172255689447576
6430,14.274868925740897
6431,14.072391770102762
6432,13.991962519558994
6433,13.965607816522772
6434,13.984864676294247
6435,14.005161450914114
6436,13.98607726136515
6437,13.980505911771916
6438,14.002254233872595
6439,13.994377853456607
6440,13.918354444267337
6441,13.86493462964523
6442,14.01355160169365
6443,13.280684077050076
6444,13.472858972785886
6445,13.585729906381655
6520,14.102226170626553
6521,14.090378674593838
6522,14.385190017952407
6523,14.57773679938198
6524,14.67542000447423
6525,14.485699078268256
6526,13.851445150769447
6527,13.826963692657218
6528,14.24116004597057
6529,14.045169444123575
6530,13.997308021734568
6531,13.999688164261746
6532,14.014411926269531
6533,14.03229590486889
6534,14.04120493329261
6535,14.08044164830988
6536,14.010308943504144
6537,14.032042463948905
6538,14.039797869595615
6539,14.039367510267526
6540,13.969677034488393
6541,13.854236973218681
6542,13.782457186170847
6543,14.044054165359372
6544,13.31440099605844
6545,13.18970513146771
6546,13.375674933441415
6547,13.346079077602418
6623,13.909365141687314
6624,13.93840723589432
6625,13.926545521444526
6626,14.059962572145068
6627,14.410768288226167
6628,14.865622370696265
6629,14.791430678249391
6630,14.476841390625504
6631,13.743341193711462
6632,13.797368128437641
6633,14.231197041913498
6634,14.05265840420053
6635,14.014374622628708
6636,14.02375084900659
6637,14.011858254424796
6638,14.037585881130754
6639,14.111685185393027
6640,14.136307014906702
6641,14.149966350271683
6642,14.10774443760391
6643,14.10004448693646
6644,14.119808874839594
6645,14.158000906636893
6646,14.08439299685896
6647,13.189137789828719
6648,13.249177073644212
6649,13.164247591633442
6650,13.19494474426774
6728,13.926479032216978
6729,14.135682862652235
6730,14.62687180259011
6731,14.946468621246085
6732,15.063595070326624
6733,15.04893894826085
6734,14.619827979852346
6735,14.230737173852841
6736,14.037701527934429
6737,14.040013455162363
6738,14.005437953413026
6739,13.963030988519842
6740,14.021946095238047
6741,14.235347653223464
6742,14.221448149562868
6743,14.179115689490452
6744,14.13106554992928
6745,14.148587416026217
6746,14.195428249264552
6747,14.333931182041642
6748,14.092412649107374
6749,13.15127674607206
6750,13.048138090401642
6751,13.010101105556014
6820,15.131142182783647
6821,14.987922518706519
6822,15.219518235892304
6823,15.250514369365597
6824,15.008098767808645
6825,14.561875366967572
6826,14.273990134562343
6827,14.135388949685845
6828,14.068019929996206
6829,14.084481617635932
6830,13.975959178829982
6831,14.094655044807876
6832,14.334573343765637
6833,14.231289209413134
6834,14.186415191524285
6835,14.17099303253426
6836,14.144885236566717
6837,14.28634943843873
6838,14.38715227773367
6839,14.440701894523684
6840,14.077561142030826
6841,13.079077901919026
6842,12.978115531038647
6911,15.217704347342499
6912,14.957850432592975
6913,15.345062988848726
6914,15.30645498953575
6915,14.993888492426596
6916,14.716078955279894
6917,14.408167366153938
6918,14.137228106664232
6919,14.141671212251522
6920,14.209264881354718
6921,14.50413048957005
6922,14.278853353390025
6923,14.144413412109879
6924,14.148019168002547
6925,14.112754041498357
6926,14.26960171155693
6927,14.378754127124123
6928,14.496503002387433
6929,14.58344396480844
6990,15.094238517698178
6991,15.40974316715209
6992,14.944515157337031
6993,15.451407676885935
6994,15.402634754653805
6995,15.201616208415386
6996,14.878804876784647
6997,14.667664551537884
6998,14.335365066843584
6999,14.216559685951422
7000,14.215822724271412
7001,14.283499512790648
7002,14.529980013193178
7003,14.09440332207798
7004,14.011281037133587
7005,14.106815653399002
7006,14.33837303445359
7007,14.434137257662686
7008,14.546929532831365
7009,14.70460085435347
7010,14.82064648305089
7079,14.968966893913333
7080,15.325141110696084
7081,15.621262101102467
7082,15.636714296892654
7083,15.801057784025334
7084,15.540333006992814
7085,15.30886764368735
7086,15.061026667760423
7087,14.86514820540247
7088,14.533562873020646
7089,14.3311490697309
7090,14.258980955959352
7091,14.272607456554066
7092,14.316308628429066
7093,14.347851359154568
7094,13.907614101063121
7095,13.91155762317752
7096,13.989286903507454
7097,14.423365419561213
7098,14.50761065207237
7099,14.631282798514878
7100,14.677003001378587
7101,14.832744826955244
7102,14.946240125608838
7104,13.088607906310026
7160,15.653187349808118
7161,15.69043816810797
7162,15.742054710703448
7163,16.058372804941225
7164,15.242124809706507
7165,14.984682193472366
7166,14.834481672807174
7167,14.692033956858737
7168,14.437266617767081
7169,14.328377503008882
7170,14.281401791848428
7171,14.30369917026236
7172,14.34675026728102
7173,14.38723557054504
7174,13.843714658879051
7175,13.804369887044608
7176,13.748622342574695
7177,14.462023104517913
7178,14.51832523030683
7179,14.56237391006848
7180,14.551014427311165
7181,14.656196507540615
7182,14.794470818574764
7183,14.892077256825345
7184,15.046747507142626
7186,13.144540857677617
7241,15.737855060041444
7242,15.773594627695635
7243,15.900020867339835
7244,16.163990832557364
7245,14.768409350686822
7246,14.623070953306089
7247,14.38320790440583
7248,14.321027014866349
7249,14.308100802839295
7250,14.300790589703016
7251,14.34723041471371
7252,14.37657933983921
7253,14.40471855667997
7254,13.759998786547952
7255,13.718858774043312
7256,13.729308648542924
7257,14.460964013722318
7258,14.483768076936075
7259,14.498911999473886
7260,14.501412163096026
7261,14.524798645460901
7262,14.553151288308388
7263,14.879684999954602
7264,14.9314133904197
7265,15.073131876543533
7266,13.158885735125581
7267,13.171551263036807
7325,15.78058602987242
7326,15.839118949637925
7327,16.073705050570904
7328,16.200980351976128
7329,14.793537959579593
7330,14.559177706064272
7331,14.392612945934959
7332,14.318623787115428
7333,14.30916373985858
7334,14.341780323627567
7335,14.381403032413198
7336,14.365674901599727
7337,14.397405726850526
7338,14.406838590448553
7339,14.428305223953625
7340,13.692866412076084
7341,13.677823705121506
7342,14.450986964643494
7343,14.433586916647666
7344,14.461851222455994
7345,14.450574134006974
7346,14.470720535467478
7347,14.439921733761622
7348,14.391463839318142
7349,14.622237449835154
7350,15.04673730046296
7351,15.07140056357896
7352,15.118613526840841
7353,13.190132519430366
7354,13.201106229104287
7414,15.876475696721354
7415,15.994812721063283
7416,16.179146348937483
7417,16.24820733661494
7418,14.612154873934658
7419,14.707377528356126
7420,14.471140104877062
7421,14.41561148777481
7422,14.374606833970251
7423,14.403499390468124
7424,14.406298850193497
7425,14.409336034916649
7426,14.409381054649668
7427,14.399242921309037
7428,14.4452013457117
7429,14.443074951487139
7430,13.689639863889079
7431,13.697258783766062
7432,14.3989437513115
7433,14.388603896148934
7434,14.401669084533188
7435,14.444025284002635
7436,14.443688904943546
7437,14.448012549029894
7438,14.371861118915653
7439,14.366651818771993
7440,14.288410186767578
7441,14.387808839151681
7442,15.093895076720182
7443,15.088317547947907
7444,15.118470854010464
7445,13.245539145036178
7446,13.27838503624782
7505,16.15542531604609
7506,16.171284825348657
7507,16.25480359447889
7508,16.320562441486956
7509,14.613202560046487
7510,14.319059498053937
7511,14.462279233065518
7512,14.36980632908088
7513,14.348576135871824
7514,14.409863724196253
7515,14.428068050668259
7516,14.451226407831365
7517,14.447329450244746
7518,14.444791872639302
7519,14.468741338115093
7520,14.458676409130254
7521,13.661805389341245
7522,13.651444411474811
7523,14.383112741895944
7524,14.342519421222782
7525,14.420594089287372
7526,14.471867514050697
7527,14.489688077248818
7528,14.449428180032525
7529,14.397836598482998
7530,14.357580303160612
7531,14.344894960892102
7532,14.31110728082578
7533,14.366319869175431
7534,14.320910398625145
7535,15.125060869642526
7536,15.137376832567956
7537,15.152473804379298
7538,13.296025544158683
7539,13.350717741595812
7599,16.30407054365174
7600,16.36206682851492
7601,16.289646605814784
7602,16.3303160076299
7603,16.365072210958182
7604,14.385559129320885
7605,14.281584526881698
7606,14.37906518258339
7607,14.374052686139573
7608,14.372687844205494
7609,14.383404211564498
7610,14.445404572920365
7611,14.493576979834186
7612,14.483744211433347
7613,14.470000913320494
7614,13.627516242098217
7615,13.633301971372495
7616,14.349453642348612
7617,14.367278422205901
7618,14.42425867348663
7619,14.4710898359945
7620,14.530124159883862
7621,14.51688614364498
7622,14.491584990635392
7623,14.438859513968476
7624,14.413495339637945
7625,14.377974352560752
7626,14.355227375818679
7627,15.13959536276573
7628,15.155022132495217
7629,15.179478243362805
7630,15.176899523774454
7631,13.35782630384461
7632,13.404185507908341
7689,16.405570432174304
7690,16.378856067815104
7691,16.433967519397576
7692,16.390612302732862
7693,16.388733020498734
7694,16.40270406549627
7695,14.292976907462128
7696,14.270940654533954
7697,14.29271317316481
7698,14.26618654865864
7699,14.334096120408743
7700,14.394879065269281
7701,14.423216685775882
7702,14.474476191623152
7703,13.639172254515088
7704,13.636662885177234
7705,14.404370859634778
7706,14.408471178417363
7707,14.480091536340634
7708,14.540368789483693
7709,14.58955252466123
7710,14.608248553000205
7711,14.54726957683721
7712,14.541805086057048
7713,14.466088610247146
7714,14.421571101038909
7715,14.417177042685264
7716,14.390345999032013
7717,15.194026797270972
7718,15.222693955602725
7719,15.1758850822764
7720,15.193849208926366
7721,13.403991249967213
7722,13.50950594972973
7775,16.47993531502968
7776,16.517183272306585
7777,16.486699522034197
7778,16.47078995665243
7779,16.467915944816653
7780,16.410290993934822
7781,16.409823953612776
7782,16.4169428013573
7783,14.24459082233019
7784,14.1918462091241
7785,14.21153865372839
7786,14.298277192864536
7787,14.287568368202399
7788,14.370918715295712
7789,14.428063148309377
7790,14.473728408498213
7791,14.500269574567307
7792,13.619218266699924
7793,13.56657973202792
7794,14.464787128543065
7795,14.514142525097556
7796,14.396573642068658
7797,14.571636420636137
7798,14.60786024992131
7799,14.622124309382162
7800,14.640381119467996
7801,14.536652848740255
7802,14.439035628452775
7803,14.424539242894197
7804,15.187622724485792
7805,15.190006334919575
7806,13.534493698561487
7849,16.513132292377062
7850,16.59686387274876
7851,16.669186718207744
7852,16.601516100985943
7853,16.482421008023348
7854,16.416242591605698
7855,16.467908922305778
7856,16.47175082687504
7857,16.515580587150637
7858,16.418839289137154
7859,16.427303061997595
7860,14.202512646509597
7861,14.170824374049163
7862,14.126818530815692
7863,14.264606893555191
7864,14.328120996144193
7865,14.404616403185631
7866,14.467447738016933
7867,14.494799479965335
7868,14.517965119732313
7869,14.450601207323311
7870,14.534475988592984
7871,14.581433327730037
7872,14.435436374884992
7873,14.646437337575865
7874,14.63707503011404
7875,14.674588266483022
7876,14.66881553397691
7877,14.63637744493721
7878,14.57855249830514
7879,14.447560381298223
7880,14.430062577744161
7881,15.199131815886695
7882,15.193159529000274
7925,16.588678895934553
7926,16.689038457949298
7927,16.7157480302921
7928,16.426600290724068
7929,16.420419338320897
7930,16.468910753234358
7931,16.536379341251592
7932,16.459277854478064
7933,16.39093987803814
7934,16.394112208658015
7935,14.13626024545717
7936,14.287146457955856
7937,14.153060274675857
7938,14.095912610203767
7939,14.25107032996564
7940,14.386029503562234
7941,14.44101478639713
7942,14.489276547077274
7943,14.495670452590817
7944,14.50934719054167
7945,14.562644091519443
7946,14.445105867937576
7947,14.459450201554732
7948,14.492324356205208
7949,14.477041039585082
7950,14.560756691231216
7951,14.552370954150996
7952,14.632321318319022
7953,14.448283219140423
7954,14.679428951799377
7955,14.691688892269923
7956,14.674542892077737
7957,14.716491573113055
7958,14.714164954571684
7959,14.633316481408993
7960,14.600292978207927
7961,14.485783742479056
7962,14.450154312386001
7963,15.197001039489242
7964,15.195432331936418
8008,16.623965176669035
8009,16.715445171702992
8010,16.7791941067404
8011,16.40895474646702
8012,16.402486351895924
8013,16.402932253750887
8014,16.505443289260235
8015,16.55446084865854
8016,16.562541701576926
8017,16.362344655123625
8018,16.347949248700104
8019,14.080899908522928
8020,14.214560106766125
8021,14.335655054770225
8022,14.16993227083821
8023,14.115148867457366
8024,14.247831510118216
8025,14.360233070436587
8026,14.453352565607748
8027,14.475072206544482
8028,14.49718086778625
8029,14.522634332830256
8030,14.56508355101278
8031,14.453373822298916
8032,14.4447009504334
8033,14.421419088505516
8034,14.437598583126857
8035,14.421167751974311
8036,14.457464557048702
8037,14.567040246380262
8038,14.440939083572262
8039,14.486348262503128
8040,14.667947036175688
8041,14.748359010239279
8042,14.725722517849
8043,14.731706682315542
8044,14.735779596754343
8045,14.751162513228488
8046,14.692729752911024
8047,14.631437270109318
8048,14.530689231620347
8049,14.494803523229173
8050,15.20368591024856
8051,15.203047626274676
8097,16.639460035592073
8098,16.74793417591694
8099,16.812321079663995
8100,16.382440180817913
8101,16.601364017518097
8102,16.654672914300082
8103,16.35126532404876
8104,16.324575148338127
8105,14.108147424114637
8106,14.141089329049606
8107,14.250498227836673
8108,14.181044365748885
8109,14.126466380663155
8110,14.25121040186606
8111,14.267922212269681
8112,14.367763621747986
8113,14.444986138462035
8114,14.422046440691988
8115,14.495575400423412
8116,14.587458208572766
8117,14.683540257540615
8118,14.428946889136448
8119,14.425309732925793
8120,14.404143798449807
8121,14.381135641050733
8122,14.326301432838125
8123,14.408574246177988
8124,14.43264821738251
8125,14.452545899004976
8126,14.562928325873761
8127,14.502399956884464
8128,14.426486180833548
8129,14.68650284286373
8130,14.621561271100004
8131,14.72044520732785
8132,14.776946690456926
8133,14.785713968198161
8134,14.818546098125868
8135,14.80692307811138
8136,14.76229583330391
8137,14.712262957549292
8138,14.57741522197881
8139,14.61826978636182
8140,15.213790357605484
8141,15.20829839942869
8182,16.75085602121905
8183,16.842206182558673
8184,16.377251349204826
8185,16.63070401278409
8186,16.699226686777163
8187,16.784351995168638
8188,16.349946581627712
8189,16.339744686095184
8190,14.165933364679006
8191,14.150979830213815
8192,14.171445468240533
8193,14.20314126763462
8194,14.164998125438848
8195,14.246954232208
8196,14.24988097986899
8197,14.317113119708605
8198,14.359675746318722
8199,14.40180867565565
8200,14.369911036215537
8201,14.34382221915505
8202,14.452606437620053
8203,14.650393746115945
8204,14.800727781185435
8205,14.422854352588496
8206,14.425798439782513
8207,14.408570510296782
8208,14.375289262818896
8209,14.296087674858157
8210,14.29421509198906
8211,14.345774138269345
8212,14.473831602364532
8213,14.669486077363826
8214,14.576018183684546
8215,14.499656101888862
8216,14.472633811067944
8217,14.435499175520969
8218,14.422914733571455
8219,14.807333835885544
8220,14.514646711428304
8221,14.657577010225658
8222,14.753550214215744
8223,14.8183185088733
8224,14.819086626541516
8225,14.838846206665039
8226,14.856597908272231
8227,14.846084933635616
8228,14.810739194066072
8229,14.780904903884762
8230,14.79093233218863
8231,15.064702467484908
8232,15.214296206955082
8233,15.212338132306565
8277,16.870218734110683
8278,16.35378436411708
8279,16.714827553299834
8280,16.663757001072906
8281,16.808765364087318
8282,16.87638181891323
8283,14.149706840515137
8284,14.177693910835202
8285,14.197348634073556
8286,14.210935096110195
8287,14.159531900705385
8288,14.22568553735402
8289,14.189107847607826
8290,14.22390891303701
8291,14.269718863747336
8292,14.34748529796758
8293,14.369216871655677
8294,14.363675621915455
8295,14.352105337726183
8296,14.425162914370702
8297,14.521340937653848
8298,14.740071399152772
8299,14.898442276253189
8300,14.433740521265456
8301,14.460129619629916
8302,14.754836996724784
8303,14.681110492422562
8304,14.589322224136227
8305,14.54711400181794
8306,14.501576108380783
8307,14.443843274077109
8308,14.432312579194376
8309,14.459334373474121
8310,14.833384277406802
8311,14.569602911137352
8312,14.707540929810074
8313,14.804040246758579
8314,14.85990746553279
8315,14.85339038628192
8316,14.87722406308513
8317,14.88550134926788
8318,14.873422772431176
8319,14.876620852257595
8320,14.942037282896436
8321,15.027891702888425
8322,15.11561693238818
8323,15.223050204190342
8324,15.212834736532416
8325,15.214352907228076
8372,16.716739615132987
8373,16.789233522966875
8374,16.84791346620922
8375,16.684119468878123
8376,16.904329158057852
8377,14.103847874097587
8378,14.118624285232922
8379,14.147206929104387
8380,14.148006841170886
8381,14.170111238463852
8382,14.117306756579186
8383,14.18872837192756
8384,14.249667191308392
8385,14.140695106884666
8386,14.160663454985816
8387,14.21316442410808
8388,14.292859306020185
8389,14.406603639776057
8390,14.421540015985158
8391,14.430357192173478
8392,14.463282805829008
8393,14.462482673077544
8394,14.470880634528546
8395,14.577923955996175
8396,14.796191089409442
8397,14.897350665951564
8398,14.496543151287993
8399,14.796590261222903
8400,14.62404256615757
8401,14.53850958958145
8402,14.51204452041752
8403,14.467473739434865
8404,14.432289596431511
8405,14.446979948311798
8406,14.478285214132514
8407,14.865483544089578
8408,14.609118587714581
8409,14.737382865149128
8410,14.841738921551665
8411,14.90270453051102
8412,14.876577416727365
8413,14.939621097785382
8414,14.900117275143458
8415,14.910252208552084
8416,14.919852603565563
8417,14.91778881293683
8418,14.974330783875521
8419,15.136993778638603
8420,15.254757518610678
8421,15.234345136595167
8422,15.255032468433223
8423,15.217656639981861
8424,15.220170588532755
8458,16.734235353706296
8459,16.79828902315502
8460,16.852625303031985
8461,16.879971378105733
8462,16.91106049876568
8463,16.657536695811373
8464,14.055729866027832
8465,14.067781645404406
8466,14.124894465296721
8467,14.160135135177738
8468,14.107138830768175
8469,14.332076127864113
8470,14.195855455950271
8471,14.111070900909171
8472,14.163353202756772
8473,14.225373551865255
8474,14.307934319677432
8475,14.389872401213843
8476,14.492674599009112
8477,14.497498315227919
8478,14.534203970727841
8479,14.564071954774462
8480,14.571598620454141
8481,14.58729281307252
8482,14.490211794199038
8483,14.54000194801772
8484,14.72358594058959
8485,14.89349429075383
8486,14.508681557395242
8487,14.67040091900786
8488,14.585589534980206
8489,14.554281542123842
8490,14.523966970522542
8491,14.525132699446244
8492,14.504846092098015
8493,14.474302055421939
8494,14.443030459821717
8495,14.462872773162589
8496,14.48969558841926
8497,14.815095641396262
8498,14.622363831386092
8499,14.759913152899625
8500,14.888124174322964
8501,14.910649331148006
8502,14.92597762809312
8503,14.989185451476041
8504,15.032582259375202
8505,14.970729528379835
8506,14.984401655591224
8507,14.934587541690542
8508,14.928763539337915
8509,14.896950414358091
8510,15.071766884858944
8511,15.220145753592499
8512,15.21820783221032
8513,15.227362806146795
8514,15.233290041773772
8549,16.747922400797695
8550,16.861416603908065
8551,16.904526521351713
8552,16.952785909668474
8553,16.63237180788655
8554,14.026485348535964
8555,14.00357916335429
8556,14.005919795390987
8557,14.121937625664325
8558,14.18142318725586
8559,14.264096662032703
8560,14.13339752008107
8561,14.052761842396635
8562,14.011637955657706
8563,14.254733385133349
8564,14.348474802064501
8565,14.461590546221773
8566,14.541273085539006
8567,14.575204794071922
8568,14.479001557531436
8569,14.582940369598136
8570,14.771913433863112
8571,14.920907414649143
8572,14.506914729914389
8573,14.520477562896476
8574,14.647791570868375
8575,14.496098999149543
8576,14.513257192186087
8577,14.498699787234472
8578,14.537217620975715
8579,14.528206825256348
8580,14.467779955588096
8581,14.486796867748923
8582,14.469396701529007
8583,14.454861372955575
8584,14.483975071552372
8585,14.638353119211748
8586,14.686683118835953
8587,14.765746408257602
8588,14.835394977538053
8589,14.909879306131158
8590,14.948519462396291
8591,15.097429630184962
8592,15.13613231911147
8593,15.043573371634995
8594,15.016730883889947
8595,15.004092957362655
8596,15.053133452234189
8597,14.93738499948801
8598,15.232184685951422
8599,15.22980708130135
8600,15.23360345383321
8601,15.231221025640314
8641,16.77507868680087
8642,16.82413391239387
8643,16.899168731752507
8644,16.934868410599133
8645,16.994138701888154
8646,13.977432668701676
8647,13.898584019054066
8648,13.97533080203474
8649,14.10096789588613
8650,14.20474280995771
8651,14.20779124173251
8652,14.08561798757758
8653,13.959129806392449
8654,13.946301145001877
8655,14.567772069253213
8656,14.545680723899652
8657,14.570550800355013
8658,14.828003899125028
8659,14.95257046597063
8660,14.510880091958795
8661,14.52146074594545
8662,14.536485900563642
8663,14.37175717629677
8664,14.404659074200087
8665,14.462210631567585
8666,14.468181925371658
8667,14.46213936608685
8668,14.44816553888242
8669,14.46684305332909
8670,14.462101219114194
8671,14.470833872960618
8672,14.498697052317217
8673,14.666838677461483
8674,14.699845164275366
8675,14.749396986212613
8676,14.831112538487458
8677,14.860884682206082
8678,15.126920353282582
8679,15.193168293346059
8680,15.1131929917769
8681,15.240968144629612
8682,15.204139063180971
8683,15.231879313130024
8684,15.233685107270547
8685,15.229430545460094
8686,15.231420847995222
8726,16.86556182419958
8727,16.914287890284516
8728,16.940127341215277
8729,16.964031660852353
8730,17.026435922985236
8731,13.952268797504015
8732,13.916902628811924
8733,13.985550186850809
8734,14.083753443946524
8735,14.133618898628171
