nodeID,avgDailyMinSal
6025,23.89958030041133
6026,25.29374708193485
6027,26.91530126945995
6028,28.492561990969648
6029,28.23896474927385
6030,28.05579173007858
6118,30.543025310908522
6119,29.708348399010774
6120,29.667742212242054
6121,29.6039609374287
6122,29.456296056230492
6123,29.36435770765643
6124,29.131216780047552
6125,29.208447830699313
6126,24.237783146795824
6127,25.567341853525036
6128,25.818216537760797
6129,23.8327452312006
6130,26.727888878260817
6131,27.384207297708386
6132,28.000671092594896
6133,27.900217457352397
6226,29.45273759431928
6227,29.564304708320403
6228,29.484059164457232
6229,29.305382193806015
6230,29.273299261788342
6231,29.00845068637456
6232,23.583456026059444
6233,24.540860808898355
6234,25.909372004393106
6235,26.370814056039972
6236,23.54875520010975
6237,26.471016349079452
6238,26.18453071273376
6239,26.90233523377748
6240,27.423986675583315
6325,29.348849911556066
6326,29.330788549975814
6327,29.45558312674549
6328,29.49115983125205
6329,29.5221911367969
6330,29.364567961648245
6331,29.094650527027166
6332,28.98693939458544
6333,28.757275153543347
6334,22.959477669724794
6335,23.318813952330117
6336,25.66701292768817
6337,25.504817075818497
6338,25.9007587566554
6339,23.127632020789886
6340,25.853301529572388
6341,24.98637132555525
6342,25.067561359049005
6343,26.150362464869133
6426,29.372434990428317
6427,29.36918596463783
6428,29.37677450269182
6429,29.383881907596766
6430,29.441917873988643
6431,29.38936680053996
6432,29.178637566967545
6433,28.887350260654344
6434,28.669075368720794
6435,28.40328266464661
6436,22.502496817401635
6437,22.51122865944265
6438,25.235354824600932
6439,25.034891574182243
6440,25.600363793774186
6441,25.55360968759127
6442,22.83748929300041
6443,24.281713641692544
6444,23.66732270695339
6445,23.36691344787027
6520,29.31606226769563
6521,29.353851835304333
6522,29.389166635887644
6523,29.419145780189016
6524,29.41041835000582
6525,29.416624800067083
6526,29.33951477692506
6527,29.373843585219337
6528,29.40718342433466
6529,29.24075580311713
6530,28.969247817993164
6531,28.66838974819005
6532,28.335223616840683
6533,28.181569268770307
6534,22.375836978448884
6535,22.196305613651454
6536,22.285284537021244
6537,22.765716080353638
6538,23.85433405582036
6539,24.77203644101865
6540,26.35067601070226
6541,25.505545286374673
6542,25.486162747178124
6543,22.772221239927774
6544,23.572479831838162
6545,24.37109357619954
6546,23.279633027370846
6547,23.08671369285227
6623,29.259448969475578
6624,29.25806844123056
6625,29.28545115818487
6626,29.331756431365683
6627,29.450120426784054
6628,29.489251261559602
6629,29.439975025497866
6630,29.427659230811575
6631,29.262034888579468
6632,29.194412828605866
6633,29.326820106149835
6634,29.06389795285519
6635,28.762432169691426
6636,28.4404104179311
6637,28.208777195939394
6638,28.13091739761495
6639,22.26773083321402
6640,22.015935149148245
6641,21.83336488777232
6642,22.140858507602015
6643,22.640188604871803
6644,23.646073403759537
6645,22.162572098669603
6646,22.733139122757958
6647,23.997521600990652
6648,23.50015255669567
6649,23.299845936142397
6650,23.108831156080015
6728,29.362302076036684
6729,29.416194978161393
6730,29.53388854053533
6731,29.557837192143236
6732,29.486184458866298
6733,29.44870220612143
6734,29.395161040475436
6735,29.213659990613706
6736,28.90835132777134
6737,28.578362598597447
6738,28.329946847719565
6739,28.184055987919603
6740,28.069023631443486
6741,21.857517469709165
6742,21.577146833188067
6743,21.749972125080145
6744,22.098926352563307
6745,22.81985763300245
6746,22.210068903236746
6747,21.887781860672426
6748,22.646929406674108
6749,23.716952912161283
6750,23.489014897391062
6751,23.422611962969057
6820,29.503431043892263
6821,29.551216116575436
6822,29.465470385328633
6823,29.451762787649564
6824,29.398585889941064
6825,29.3211383195681
6826,29.129715251031325
6827,28.92026409256124
6828,28.703193013913165
6829,28.397740408638928
6830,28.225241438250677
6831,28.055310293892834
6832,21.250586995454594
6833,21.312906430146406
6834,21.891331561257907
6835,22.47711505176865
6836,22.247843189774272
6837,22.37621316285891
6838,21.968156524907762
6839,21.162078696990683
6840,22.429114511079877
6841,23.701066600942166
6842,23.797475574172545
6911,29.449940146686874
6912,29.65180794546537
6913,29.454271289789787
6914,29.380902629032313
6915,29.353948709006623
6916,29.268747552533014
6917,29.083849603884687
6918,28.73177699507954
6919,28.386119699923793
6920,28.10744615358727
6921,20.552004760670886
6922,20.985773616862073
6923,20.726151831796237
6924,21.103017142999953
6925,22.14783644007745
6926,22.622544373307274
6927,22.097826694773737
6928,21.220101044556806
6929,19.433487381890554
6990,29.455873141778962
6991,29.447916467613148
6992,29.573897611315004
6993,29.37389561840307
6994,29.27690763562639
6995,29.269740220542268
6996,29.225513618683145
6997,29.13956827538036
6998,28.939764771506052
6999,28.574325882385825
7000,28.15505720298981
7001,27.738922288484662
7002,19.525448897174584
7003,20.64248150977019
7004,20.97098290363205
7005,21.020895913382557
7006,22.517532696233733
7007,21.5587770069871
7008,20.316361182203917
7009,17.837713823140223
7010,16.68450276428294
7079,29.581394186643795
7080,29.398071502970758
7081,29.298998199890708
7082,29.257783283697112
7083,29.11336996844996
7084,29.229520975986375
7085,29.26973356264774
7086,29.239593942588733
7087,29.186585756105796
7088,29.06343344216035
7089,28.786621851341746
7090,28.331049633917406
7091,27.86538387013373
7092,27.596829155895197
7093,27.481342324586674
7094,21.517959822004087
7095,22.45087636519815
7096,21.423236289871074
7097,22.27469188030635
7098,21.4166210433033
7099,20.650045016101586
7100,20.287821328528572
7101,17.390121653815296
7102,13.77167979467695
7104,28.965174247171277
7160,29.22206318044217
7161,29.155570172817907
7162,29.091265054506675
7163,28.914390323318052
7164,29.30974500424394
7165,29.12231056712498
7166,29.22208116656152
7167,29.127462565341844
7168,28.95321326389491
7169,28.571627073198837
7170,28.074302459431586
7171,27.668398277781833
7172,27.458595035232115
7173,27.337476231227413
7174,22.735437255039393
7175,22.18043935633151
7176,23.617621074213044
7177,22.243178563697317
7178,21.72713362167929
7179,21.738196733956023
7180,21.81560463771642
7181,20.558033631226728
7182,18.175879560898398
7183,14.255434568797316
7184,12.032261395565817
7186,28.953573806263577
7241,29.18951686966085
7242,29.09900815910268
7243,28.970286770401714
7244,28.860882295626347
7245,29.0467843118115
7246,29.014455857677994
7247,28.785949475297304
7248,28.352162637443186
7249,27.925328816208886
7250,27.69028320490757
7251,27.482395145380607
7252,27.348161643910633
7253,27.29184363712774
7254,23.929158981715407
7255,25.35490254375422
7256,26.87178539561334
7257,22.46906706551525
7258,22.21151424122748
7259,22.46568392815991
7260,22.556117414314055
7261,21.637266542309913
7262,20.458926936176336
7263,15.942890110416947
7264,12.647198285454902
7265,11.489210745441579
7266,28.947586736946462
7267,28.94582814368132
7325,29.192911219374043
7326,29.076154494954046
7327,28.92417261533648
7328,28.851510850068564
7329,28.838648225659522
7330,28.87349079702502
7331,28.61311601478363
7332,28.12458754922742
7333,27.996178484408656
7334,27.755687669058826
7335,27.559438607403052
7336,27.471139907836914
7337,27.359306157192336
7338,27.311014014983847
7339,27.338426117585083
7340,27.54316550994588
7341,28.039864406407435
7342,22.762524185893692
7343,22.568288740710678
7344,22.92639124950516
7345,22.88488622914965
7346,22.39022902907612
7347,21.362424471667993
7348,20.67859515965542
7349,20.123855666579487
7350,10.894203735567698
7351,9.248010733695788
7352,9.469200878499825
7353,28.941400599256855
7354,28.935930706630245
7414,29.053962128184665
7415,28.980959045552762
7416,28.898365787256544
7417,28.847173262979382
7418,28.671682972774327
7419,28.074699348378406
7420,28.38969804639014
7421,28.150631940253426
7422,27.927090404189634
7423,27.67527067772696
7424,27.63152290950312
7425,27.471546128531482
7426,27.43309596765821
7427,27.38337274355309
7428,27.308758379142976
7429,27.42454814019604
7430,28.22087541027604
7431,28.387888578611
7432,22.974562248336934
7433,22.899645863292374
7434,23.208265901725984
7435,23.06400464405523
7436,22.532106559967325
7437,22.025978364677073
7438,21.422302379786412
7439,21.109591372659274
7440,20.722201173550616
7441,20.51009496795797
7442,8.091686186250126
7443,8.012640850148468
7444,6.886507525900814
7445,28.929292259929337
7446,28.919287280501607
7505,28.89827189935702
7506,28.922813219444773
7507,28.87542143491941
7508,28.837217045721605
7509,27.93294454735016
7510,27.842654219297604
7511,28.06363519329891
7512,28.011867095376843
7513,27.811536771114742
7514,27.729375830320553
7515,27.49745083746509
7516,27.37008043093102
7517,27.35374949802862
7518,27.347856851381675
7519,27.32159672496475
7520,27.32902505464643
7521,28.52168519920278
7522,28.60710232280125
7523,23.19145943294062
7524,23.139349580925202
7525,23.414660422601433
7526,23.26178223618837
7527,22.875297938551856
7528,22.19182645940335
7529,21.724156116770807
7530,21.207402002031557
7531,21.152282327135033
7532,20.935820534964588
7533,21.00495383449804
7534,20.729212270718868
7535,6.460206629656185
7536,5.874244372003546
7537,5.4483544315411665
7538,28.90877005318615
7539,28.88975827047758
7599,28.887985906868337
7600,28.85270789850538
7601,28.901992949369912
7602,28.86097395531485
7603,28.833619028608375
7604,27.803339200599172
7605,27.870261272537373
7606,27.769295237888798
7607,27.677339241883466
7608,27.54832102873615
7609,27.45892240399512
7610,27.386631190219774
7611,27.237986092255493
7612,27.31128664105852
7613,27.353929983121212
7614,28.613910639397453
7615,28.67571774598594
7616,23.35830883667848
7617,23.241054022423576
7618,23.31903329296647
7619,23.360213252985588
7620,23.296850578807224
7621,23.097618963116798
7622,22.47594106977231
7623,21.40633214522745
7624,21.337395623465564
7625,21.182614682990813
7626,20.99237833736099
7627,5.412650103602454
7628,4.639744203746598
7629,4.042927396805766
7630,5.0522413356838936
7631,28.87941489709872
7632,28.857648002767117
7689,28.85524378090261
7690,28.91827165300601
7691,28.83656835110388
7692,28.91296340371961
7693,28.853101017319155
7694,28.835711523751232
7695,27.731329659435236
7696,27.768571586252374
7697,27.82949345134129
7698,27.58814212763421
7699,27.41714522103283
7700,27.242400178285404
7701,27.254458070915437
7702,27.198921479911448
7703,28.690077220168067
7704,28.742009198554207
7705,23.340490586289736
7706,23.456239481952704
7707,23.35277267259972
7708,23.413979267405573
7709,23.438488118002347
7710,23.354382318871043
7711,23.10641970144254
7712,22.594455380306066
7713,21.620811137083535
7714,20.560566888791378
7715,20.75345229656897
7716,20.87362518934446
7717,4.686492437444557
7718,4.127934346950361
7719,3.599758510268946
7720,3.5291994404674414
7721,28.846444664714493
7722,28.825509748726247
7775,28.83282553592575
7776,28.82317549268776
7777,28.864602507831894
7778,28.961382785690166
7779,28.82871102841101
7780,28.891236848920304
7781,28.840391836433767
7782,28.864131054031514
7783,27.55931896138414
7784,27.768272640549135
7785,27.60866698149209
7786,27.82087414286961
7787,27.369797929425104
7788,27.200802945645055
7789,26.969990685721424
7790,26.96900327629018
7791,26.889254400663287
7792,28.76206346315758
7793,28.78758475936462
7794,23.436216768817367
7795,23.384244646981497
7796,23.48733126114462
7797,23.385433700597176
7798,23.451943290567844
7799,23.276054088200365
7800,23.176280663392255
7801,22.479640154080972
7802,21.225219561674884
7803,20.056772414768968
7804,3.2741458512250787
7805,3.1542239608417186
7806,28.810162455122047
7849,28.807776941317265
7850,28.763063065359525
7851,28.76077760714237
7852,28.778679259469577
7853,28.81130770210908
7854,28.841037046129458
7855,28.823381905243775
7856,28.825023989811122
7857,28.807575092137416
7858,28.854741025193828
7859,28.917133019349286
7860,27.41777950358168
7861,27.76463440868342
7862,27.606636689088056
7863,27.78614227794041
7864,27.196815339204306
7865,26.99105036370108
7866,26.76279878170691
7867,26.749418722134884
7868,26.70038366763391
7869,23.68939458544009
7870,23.64019994200947
7871,23.444446938060153
7872,23.715496049863155
7873,23.36597495212733
7874,23.356327930343486
7875,23.29921323562337
7876,23.004162877519555
7877,22.82212557302457
7878,22.07417941761908
7879,20.862907846397327
7880,19.53302131189364
7881,3.1301460526655123
7882,2.9339837611589807
7925,28.752667578581338
7926,28.703372126427766
7927,28.70532676661126
7928,28.876025627706653
7929,28.83887596665142
7930,28.809449570201267
7931,28.78465717529582
7932,28.866670572869133
7933,28.93782438296024
7934,28.964342295566453
7935,27.45267192448411
7936,27.21954646957255
7937,27.772915376681034
7938,27.634210283511152
7939,27.75463135443001
7940,27.050760349380635
7941,26.82260041816212
7942,26.632276027002067
7943,26.667343068345684
7944,26.672266951231197
7945,26.545213636950912
7946,23.93651845076374
7947,24.05207540387305
7948,23.862163476854843
7949,23.717342724309905
7950,23.579558024896638
7951,23.437537683504765
7952,23.31197312167872
7953,23.832486023412688
7954,23.08975268747205
7955,23.21784834549806
7956,23.25766180608874
7957,23.05177990744047
7958,22.666284993430164
7959,22.342619909304325
7960,21.465872742305294
7961,20.2472988021708
7962,18.992624233816272
7963,2.914225819057167
7964,2.739398733036001
8008,28.721348147525966
8009,28.680301710823986
8010,28.693667099854657
8011,28.949201886899004
8012,28.88251460601236
8013,28.843031972368188
8014,28.808327746168477
8015,28.773127546934322
8016,28.770741346840545
8017,28.987224846242743
8018,29.02260389951902
8019,27.50018420174857
8020,27.233453866477326
8021,27.03654469285056
8022,27.739118076930538
8023,27.65265225027209
8024,27.73234599995836
8025,26.806918500739837
8026,26.62591782685752
8027,26.48838586005095
8028,26.534043980536058
8029,26.569717023974267
8030,26.515390048517244
8031,24.095084720682873
8032,24.23539128704606
8033,24.247885628281352
8034,24.044771337063512
8035,24.017968044102748
8036,23.532742937034534
8037,23.11314174170806
8038,24.113263615937992
8039,23.837688829297218
8040,22.876698159725866
8041,22.81168409597094
8042,22.926956858590383
8043,23.119449789278974
8044,22.72359354696541
8045,22.15194295277105
8046,21.94619076719908
8047,21.083334882682728
8048,19.723431925907313
8049,18.343824983757234
8050,2.699145294086801
8051,2.545347595398266
8097,28.712095688436634
8098,28.638563494816005
8099,28.61504077911377
8100,29.01155719578823
8101,28.748240283716505
8102,28.69995746434292
8103,29.054222017805152
8104,29.108660528592974
8105,27.51101978694167
8106,27.25903761498282
8107,27.048103475125036
8108,27.730163654434346
8109,27.64571729107438
8110,27.695594876726098
8111,26.73217580920068
8112,26.512973250629745
8113,26.461145775340427
8114,26.317610811964375
8115,26.34243386705345
8116,26.266181776456744
8117,25.920375734846168
8118,24.36597906094845
8119,24.448481524102043
8120,24.3953898064444
8121,24.145327911198695
8122,24.04275413317101
8123,23.92548330699172
8124,23.709895325598314
8125,22.933098267171985
8126,22.787875549815524
8127,24.059684597443198
8128,24.423481023200203
8129,23.804091190623346
8130,22.39469431493884
8131,22.593910498039744
8132,22.34068297002917
8133,22.560278339920757
8134,22.180655925073356
8135,21.392424133336434
8136,21.154875630530242
8137,20.612612363334016
8138,18.988512997315308
8139,17.506127038848735
8140,2.511646087274708
8141,2.3469635487367966
8182,28.609374768266054
8183,28.569623287593092
8184,29.098611332545772
8185,28.703345878101956
8186,28.63969413365159
8187,28.582353716698762
8188,29.121989874082193
8189,29.18877614101517
8190,27.430768743853704
8191,27.240212511793477
8192,27.003722369113817
8193,27.707521795112395
8194,27.58133265236828
8195,27.62945670725029
8196,26.659704609452007
8197,26.41473353911783
8198,26.280553559276544
8199,26.27931739236707
8200,26.130768562031683
8201,26.21348152873672
8202,26.144335675462383
8203,25.827795483241573
8204,25.588106823858812
8205,24.652811545077885
8206,24.564215241191544
8207,24.536205305117313
8208,24.234904895319
8209,24.166007723763723
8210,24.091495224248582
8211,24.122226224881466
8212,22.51216931209386
8213,23.89937400817871
8214,24.097562375469742
8215,24.261845570858394
8216,24.473625566357764
8217,24.695523426911542
8218,24.789590131456606
8219,23.81066717611295
8220,22.163832205478275
8221,21.926306015977236
8222,22.266570519064075
8223,21.722845794998598
8224,21.991713987332638
8225,21.556588342256635
8226,20.68920481093576
8227,20.278671024001646
8228,19.665296387449605
8229,18.498990776382875
8230,16.58597525480752
8231,12.664488322266909
8232,2.325973049900523
8233,2.2025613439701526
8277,28.536275524959386
8278,29.167620427140566
8279,28.61763535258926
8280,28.67620181146069
8281,28.541143871913448
8282,28.50992669791819
8283,27.372438546653107
8284,27.166372513102594
8285,26.902366736224877
8286,27.57203101220532
8287,27.520389842095778
8288,27.6171054661831
8289,26.573302714624138
8290,26.37396085150888
8291,26.183967314033865
8292,26.10357587582597
8293,25.91448423795611
8294,25.907580794575058
8295,25.931319370448033
8296,25.845108754166933
8297,25.657784194589777
8298,25.564498045734155
8299,25.47015568920385
8300,24.756242030134825
8301,24.836560008681822
8302,23.844766349435968
8303,24.086989295816867
8304,24.17132633868779
8305,24.30147077881287
8306,24.502114438564977
8307,24.742320533110718
8308,24.943139129709973
8309,24.981285986499252
8310,23.774233528386766
8311,21.75626350563263
8312,21.29335329465777
8313,21.384684972673934
8314,21.08374096077179
8315,21.0444961752847
8316,20.067322356678616
8317,19.33690496694262
8318,18.806889585245436
8319,17.609689734806523
8320,15.75486945883136
8321,13.051309294789752
8322,10.406423716344566
8323,8.195580007386543
8324,2.0680855242631866
8325,1.9775002110863553
8372,28.645380180572793
8373,28.587198025712343
8374,28.50925048935079
8375,28.644626439174758
8376,28.473185360988722
8377,27.340006471794343
8378,27.094610544008628
8379,26.904604920717045
8380,26.61595514778779
8381,27.50747688685622
8382,27.44042485673851
8383,27.576439607923277
8384,27.709813608187382
8385,26.341143991345557
8386,26.20746773871306
8387,26.11078536844699
8388,25.996609144121688
8389,25.80648776081121
8390,25.689811198510856
8391,25.62051576097435
8392,25.54326815917113
8393,25.461032216794024
8394,25.443168354925707
8395,25.536485556130096
8396,25.432225699736694
8397,25.399157114118058
8398,25.0447179936917
8399,23.950468816489817
8400,24.119053328148674
8401,24.18757838400725
8402,24.365040132932574
8403,24.691489700959107
8404,24.974905495331665
8405,25.105848169772425
8406,25.187192694049017
8407,23.369270601005198
8408,21.24904553244047
8409,20.53696813761631
8410,20.661661540236427
8411,20.537933853185066
8412,20.33681605686651
8413,19.038005811031734
8414,19.095312891719498
8415,18.06750477585837
8416,17.562664497678526
8417,16.312241779309566
8418,14.28364695789658
8419,10.939886652142087
8420,7.81141361503679
8421,6.99314197393082
8422,6.50389901896782
8423,1.7517412350861947
8424,1.7460797192882438
8458,28.646887797061527
8459,28.62659030094325
8460,28.55695791333635
8461,28.47508600716279
8462,28.443117471498862
8463,28.64563781524373
8464,27.22838822480674
8465,26.90440201090875
8466,26.704554450846164
8467,26.362894548433964
8468,27.439314298540634
8469,27.653470458271347
8470,27.576818582053498
8471,27.479209472085827
8472,26.212272670781502
8473,26.158796711502788
8474,26.02080129462982
8475,25.897378992811543
8476,25.738218717485946
8477,25.616994554751386
8478,25.540642542259715
8479,25.393410638114002
8480,25.302181644974468
8481,25.174461141924994
8482,25.317692382313382
8483,25.40947819647388
8484,25.492035616224058
8485,25.34112181618949
8486,25.217725245752067
8487,24.04360527412914
8488,24.100079545350834
8489,24.134514171386435
8490,24.23731275362389
8491,24.370420834728492
8492,24.645745018932306
8493,24.92280862041723
8494,25.14361397573881
8495,25.266579868637514
8496,25.272721611450766
8497,24.21873986163986
8498,20.786559757785263
8499,20.47248046643266
8500,20.11558153473328
8501,19.76265254421769
8502,19.66271596979872
8503,18.522015437901576
8504,17.44409190605734
8505,17.598300446973784
8506,16.133110203475596
8507,16.242220303722632
8508,14.98934046130314
8509,14.486351327361348
8510,13.456076136259275
8511,6.1886060778573855
8512,5.957005872791546
8513,1.5660740735420136
8514,1.575499673371948
8549,28.66178197058562
8550,28.57610343327032
8551,28.461931638628524
8552,28.409832089860863
8553,28.42674491561462
8554,27.321287698834855
8555,27.043293498386845
8556,26.70679665503101
8557,26.518491593476767
8558,26.2921813893541
8559,27.60888184342429
8560,27.63676676349105
8561,27.485878445277706
8562,27.376441064281998
8563,26.207732673003296
8564,26.10092442057957
8565,25.967577167760545
8566,25.89992550823176
8567,24.95127534420691
8568,25.23233877164181
8569,25.37138598433165
8570,25.35470929546891
8571,25.270793228505926
8572,25.315876568589257
8573,25.29146690903423
8574,24.135202675222235
8575,23.96763910311405
8576,24.10861827725562
8577,24.282267249633218
8578,24.40520429165564
8579,24.533827844067154
8580,24.709585626548694
8581,24.88398099168439
8582,25.086717462985316
8583,25.285460035377575
8584,25.387694421215592
8585,20.90794668019375
8586,20.32040430229401
8587,19.985870419261612
8588,19.662854522188134
8589,19.501796009384584
8590,19.109551151222156
8591,15.778754444879906
8592,13.731572142828291
8593,14.589860099498356
8594,13.845728832984639
8595,13.35857808757051
8596,11.372693516940714
8597,13.771485259599775
8598,5.68213766437594
8599,5.505452754234658
8600,1.3588146028888612
8601,1.294521003428374
8641,28.739091302746925
8642,28.64744924384857
8643,28.55944179820123
8644,28.45242430784992
8645,28.388893020487277
8646,27.138434927040173
8647,26.877207310400276
8648,26.486185929485572
8649,26.41840954361675
8650,26.351699615193304
8651,27.55501584026301
8652,27.577129453142113
8653,27.474781588973286
8654,27.275057953094766
8655,24.905744347616892
8656,25.052803351500323
8657,25.189309646036023
8658,25.242311967867558
8659,25.21279685296745
8660,25.43733760798089
8661,25.387738620009376
8662,25.364457085867908
8663,24.089710788192036
8664,23.898877781128213
8665,24.18194260998307
8666,24.339261531829834
8667,24.500979601779832
8668,24.77001625132338
8669,25.004450085007143
8670,25.210340820740317
8671,25.38217762920344
8672,25.48016964386557
8673,21.236976278162448
8674,20.471228614031713
8675,19.003521039107135
8676,19.711178079943792
8677,19.736481365756454
8678,11.991461581715914
8679,11.660900679982712
8680,11.230629895335046
8681,9.229646016921953
8682,8.820978125296184
8683,5.233054231603958
8684,5.028773414054298
8685,1.1664047116931138
8686,1.1189585390262355
8726,28.664688404475417
8727,28.60238930889379
8728,28.505281225543158
8729,28.417862232600417
8730,28.35076576304213
8731,26.869765032117613
8732,26.532829979869806
8733,26.270869139198943
8734,26.302643713550033
